Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,Essential,MaxCyclomatic,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumEssential,LCOM,CohesionLevel
Private Static Method,org.apache.commons.collections.bidimap.TreeBidiMap.isRed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10.0,0.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,0.0,,,2.33,2,1,,
Private Static Method,org.apache.commons.collections.bidimap.TreeBidiMap.isRightChild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,17.0,0.0,6.0,1.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,0.0,,,1.83,3,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.keySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,18.0,0.0,6.0,1.0,3.0,12.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,2.0,2,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.lastKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12.0,0.0,6.0,1.0,3.0,6.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.0,2,1,,
Private Static Method,org.apache.commons.collections.bidimap.TreeBidiMap.leastNode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,17.0,0.0,9.0,2.0,5.0,8.0,2.0,3.0,6.0,2.0,4.0,3.0,1.0,,,,2.0,,,0.89,3,1,,
Private Method,org.apache.commons.collections.bidimap.TreeBidiMap.lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,24.0,2.0,14.0,4.0,10.0,8.0,5.0,7.0,10.0,4.0,7.0,4.0,3.0,,,,2.0,,,0.57,4,3,,
Private Static Method,org.apache.commons.collections.bidimap.TreeBidiMap.makeBlack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.0,0.0,5.0,1.0,2.0,6.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,1.0,,,1.2,2,1,,
Private Static Method,org.apache.commons.collections.bidimap.TreeBidiMap.makeRed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.0,0.0,5.0,1.0,2.0,6.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,1.0,,,1.2,2,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.mapIterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,6.0,1.0,3.0,7.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.17,2,1,,
Private Method,org.apache.commons.collections.bidimap.TreeBidiMap.modify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,,
Private Method,org.apache.commons.collections.bidimap.TreeBidiMap.nextGreater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,33.0,1.0,17.0,4.0,13.0,15.0,4.0,9.0,13.0,4.0,10.0,4.0,1.0,,,,2.0,,,0.88,4,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.nextKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,5.0,2.0,3.0,8.0,5.0,3.0,4.0,2.0,3.0,2.0,1.0,,,,0.0,,,1.6,2,1,,
Private Method,org.apache.commons.collections.bidimap.TreeBidiMap.nextSmaller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,33.0,1.0,17.0,4.0,13.0,15.0,4.0,9.0,13.0,4.0,10.0,4.0,1.0,,,,2.0,,,0.88,4,1,,
Private Static Method,org.apache.commons.collections.bidimap.TreeBidiMap.oppositeIndex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,0.0,3.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.orderedMapIterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,6.0,1.0,3.0,7.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.17,2,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.previousKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,5.0,2.0,3.0,8.0,5.0,3.0,4.0,2.0,3.0,2.0,1.0,,,,0.0,,,1.6,2,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,27.0,0.0,3.0,1.0,1.0,24.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,8.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.putAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,0.0,7.0,3.0,4.0,7.0,7.0,3.0,5.0,3.0,4.0,2.0,1.0,,,,1.0,,,1.0,2,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,0.0,3.0,1.0,1.0,11.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.67,1,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.removeValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,0.0,3.0,1.0,1.0,11.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.67,1,1,,
Private Method,org.apache.commons.collections.bidimap.TreeBidiMap.rotateLeft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,27.0,3.0,17.0,2.0,13.0,7.0,7.0,9.0,13.0,2.0,12.0,4.0,1.0,,,,1.0,,,0.41,4,1,,
Private Method,org.apache.commons.collections.bidimap.TreeBidiMap.rotateRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,26.0,2.0,17.0,2.0,13.0,7.0,7.0,9.0,13.0,2.0,12.0,4.0,1.0,,,,1.0,,,0.41,4,1,,
Private Method,org.apache.commons.collections.bidimap.TreeBidiMap.shrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,0.75,1,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,,
Private Method,org.apache.commons.collections.bidimap.TreeBidiMap.swapPosition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,97.0,14.0,70.0,9.0,55.0,15.0,8.0,35.0,50.0,9.0,49.0,15.0,1.0,,,,3.0,,,0.21,15,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.toString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,,
Public Method,org.apache.commons.collections.bidimap.TreeBidiMap.values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,0.0,6.0,1.0,3.0,13.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,2.17,2,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Static Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15.0,0.0,6.0,1.0,3.0,9.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.5,2,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.entrySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.inverseBidiMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,7.0,1.0,4.0,0.0,5.0,3.0,5.0,1.0,4.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.keySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.mapIterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.putAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.removeValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableBidiMap.values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Static Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15.0,0.0,6.0,1.0,3.0,9.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.5,2,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.entrySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.inverseBidiMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.inverseOrderedBidiMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0.0,7.0,1.0,4.0,0.0,5.0,3.0,5.0,1.0,4.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.keySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.mapIterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.orderedMapIterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.putAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.removeValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableOrderedBidiMap.values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Static Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15.0,0.0,6.0,1.0,3.0,9.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.5,2,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.entrySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.headMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.inverseBidiMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.inverseOrderedBidiMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.inverseSortedBidiMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,0.0,7.0,1.0,4.0,0.0,5.0,3.0,5.0,1.0,4.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.keySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.mapIterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.orderedMapIterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.putAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.removeValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.subMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.tailMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap.values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.buffer.AbstractBufferDecorator.get,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Protected Method,org.apache.commons.collections.buffer.AbstractBufferDecorator.getBuffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,,
Public Method,org.apache.commons.collections.buffer.AbstractBufferDecorator.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.buffer.BlockingBuffer.add,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,0.0,7.0,2.0,4.0,0.0,3.0,3.0,5.0,2.0,4.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.buffer.BlockingBuffer.addAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,0.0,7.0,2.0,4.0,0.0,3.0,3.0,5.0,2.0,4.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Static Method,org.apache.commons.collections.buffer.BlockingBuffer.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,0.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,,
Public Static Method,org.apache.commons.collections.buffer.BlockingBuffer.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,12.0,0.0,3.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.0,1,1,,
Public Method,org.apache.commons.collections.buffer.BlockingBuffer.get,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,25.0,0.0,18.0,2.0,12.0,7.0,9.0,6.0,11.0,2.0,10.0,4.0,4.0,,,,3.0,,,0.39,4,4,,
Public Method,org.apache.commons.collections.buffer.BlockingBuffer.get,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,29.0,0.0,20.0,4.0,14.0,9.0,9.0,9.0,14.0,4.0,13.0,4.0,1.0,,,,2.0,,,0.45,4,1,,
Public Method,org.apache.commons.collections.buffer.BlockingBuffer.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,25.0,0.0,18.0,2.0,12.0,7.0,9.0,6.0,11.0,2.0,10.0,4.0,4.0,,,,3.0,,,0.39,4,4,,
Public Method,org.apache.commons.collections.buffer.BlockingBuffer.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,29.0,0.0,20.0,4.0,14.0,9.0,9.0,9.0,14.0,4.0,13.0,4.0,1.0,,,,2.0,,,0.45,4,1,,
Public Method,org.apache.commons.collections.buffer.BoundedBuffer.NotifyingIterator.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,6.0,1.0,3.0,0.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.buffer.BoundedBuffer.add,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,6.0,1.0,3.0,0.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.buffer.BoundedBuffer.addAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,6.0,1.0,3.0,0.0,5.0,2.0,4.0,1.0,3.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Static Method,org.apache.commons.collections.buffer.BoundedBuffer.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,15.0,0.0,3.0,1.0,1.0,12.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,4.0,1,1,,
Public Static Method,org.apache.commons.collections.buffer.BoundedBuffer.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,14.0,0.0,3.0,1.0,1.0,11.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.67,1,1,,
Public Method,org.apache.commons.collections.buffer.BoundedBuffer.isFull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.33,1,1,,
Public Method,org.apache.commons.collections.buffer.BoundedBuffer.iterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.buffer.BoundedBuffer.maxSize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.buffer.BoundedBuffer.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,7.0,2.0,4.0,0.0,4.0,3.0,5.0,2.0,4.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Private Method,org.apache.commons.collections.buffer.BoundedBuffer.timeoutWait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,31.0,0.0,29.0,4.0,21.0,2.0,8.0,11.0,18.0,4.0,17.0,7.0,1.0,,,,2.0,,,0.07,7,1,,
Public Method,org.apache.commons.collections.buffer.BoundedFifoBuffer.add,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,29.0,5.0,16.0,1.0,10.0,8.0,5.0,6.0,11.0,1.0,10.0,5.0,1.0,,,,1.0,,,0.5,5,1,,
Public Method,org.apache.commons.collections.buffer.BoundedFifoBuffer.clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,6.0,1.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,1.0,1.0,,,,0.0,,,0.5,1,1,,
Private Method,org.apache.commons.collections.buffer.BoundedFifoBuffer.decrement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0.0,7.0,1.0,4.0,6.0,1.0,3.0,5.0,1.0,4.0,2.0,1.0,,,,1.0,,,0.86,2,1,,
Public Method,org.apache.commons.collections.buffer.BoundedFifoBuffer.get,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,1.0,6.0,1.0,3.0,6.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.0,2,1,,
