Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,Essential,MaxCyclomatic,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumEssential,LCOM,CohesionLevel
Protected Method,org.jfree.chart.renderer.xy.XYLine3DRenderer.isShadowPass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Private Method,org.jfree.chart.renderer.xy.XYLine3DRenderer.readObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,0.0,5.0,2.0,2.0,8.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,1.6,1,1,1.6,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLine3DRenderer.setWallPaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,1.75,1,1,1.75,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLine3DRenderer.setXOffset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,4.0,1.0,2.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,1.5,1,1,1.5,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLine3DRenderer.setYOffset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,4.0,1.0,2.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,1.5,1,1,1.5,Very Low
Private Method,org.jfree.chart.renderer.xy.XYLine3DRenderer.writeObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,1.75,1,1,1.75,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.State.isLastPointGood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.State.setLastPointGood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.State.startSeriesPass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,18.0,0.0,7.0,2.0,4.0,11.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,,,,0.0,,,1.57,1,1,1.57,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.clone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,20.0,0.0,13.0,2.0,10.0,7.0,8.0,6.0,8.0,2.0,7.0,2.0,1.0,,,,1.0,,,0.54,2,1,0.54,Medium
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.drawItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,55.0,4.0,29.0,5.0,17.0,22.0,10.0,6.0,13.0,2.0,11.0,7.0,1.0,,,,3.0,,,0.76,7,1,0.76,Low
Protected Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.drawPrimaryLine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,69.0,8.0,40.0,16.0,28.0,21.0,10.0,20.0,28.0,13.0,26.0,8.0,5.0,,,,1.0,,,0.53,8,5,0.53,Medium
Protected Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.drawPrimaryLineAsPath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,63.0,4.0,34.0,14.0,23.0,25.0,13.0,17.0,22.0,11.0,18.0,5.0,1.0,,,,2.0,,,0.74,5,1,0.74,Low
Protected Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.drawShape1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,18.0,0.0,6.0,2.0,3.0,12.0,5.0,3.0,4.0,1.0,3.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Protected Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.drawShape2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,101.0,8.0,69.0,17.0,50.0,24.0,28.0,29.0,42.0,14.0,38.0,13.0,1.0,,,,4.0,,,0.35,13,1,0.35,Medium
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,56.0,0.0,49.0,2.0,33.0,7.0,4.0,16.0,31.0,2.0,29.0,15.0,15.0,,,,1.0,,,0.14,15,15,0.14,High
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getBaseLinesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getBaseShapesFilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getBaseShapesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getDrawOutlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getDrawSeriesLineAsPath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getItemLineVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,18.0,0.0,9.0,2.0,5.0,9.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,,,,1.0,,,1.0,2,1,1.0,Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getItemShapeFilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,22.0,0.0,9.0,2.0,5.0,13.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,,,,1.0,,,1.44,2,1,1.44,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getItemShapeVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,22.0,0.0,9.0,2.0,5.0,13.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,,,,1.0,,,1.44,2,1,1.44,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getLegendItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,66.0,4.0,54.0,22.0,46.0,8.0,27.0,29.0,36.0,19.0,30.0,9.0,1.0,,,,3.0,,,0.15,9,1,0.15,High
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getLegendLine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getPassCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getSeriesLinesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0.0,3.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.33,1,1,3.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getSeriesShapesFilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0.0,3.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.33,1,1,3.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getSeriesShapesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0.0,3.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.33,1,1,3.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getUseFillPaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,3.0,1.0,1.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,4.33,1,1,4.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getUseOutlinePaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,3.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.33,1,1,3.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.initialise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,43.0,2.0,22.0,7.0,15.0,19.0,8.0,10.0,15.0,6.0,12.0,5.0,1.0,,,,3.0,,,0.86,5,1,0.86,Low
Protected Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.isItemPass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
Protected Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.isLinePass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
Private Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.readObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,0.0,5.0,2.0,2.0,8.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,1.6,1,1,1.6,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setBaseLinesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,0.0,4.0,1.0,2.0,8.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setBaseShapesFilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,0.0,4.0,1.0,2.0,8.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setBaseShapesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,12.0,0.0,4.0,1.0,2.0,8.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setDrawOutlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,0.0,4.0,1.0,2.0,12.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,3.0,1,1,3.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setDrawSeriesLineAsPath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,0.0,6.0,1.0,3.0,9.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.5,2,1,1.5,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setLegendLine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15.0,0.0,7.0,1.0,4.0,8.0,2.0,3.0,5.0,1.0,4.0,2.0,1.0,,,,1.0,,,1.14,2,1,1.14,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setSeriesLinesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0.0,4.0,1.0,2.0,9.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.25,1,1,2.25,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setSeriesLinesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,0.0,3.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.0,1,1,3.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setSeriesShapesFilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,0.0,3.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.0,1,1,3.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setSeriesShapesFilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0.0,4.0,1.0,2.0,9.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.25,1,1,2.25,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setSeriesShapesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,0.0,3.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.0,1,1,3.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setSeriesShapesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0.0,4.0,1.0,2.0,9.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.25,1,1,2.25,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setUseFillPaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,4.0,1.0,2.0,9.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.25,1,1,2.25,Very Low
Public Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setUseOutlinePaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,0.0,4.0,1.0,2.0,12.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,3.0,1,1,3.0,Very Low
Private Method,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.writeObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,1.75,1,1,1.75,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.clone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,0.0,8.0,3.0,5.0,8.0,4.0,4.0,6.0,3.0,4.0,2.0,1.0,,,,1.0,,,1.0,2,1,1.0,Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.drawItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,95.0,6.0,67.0,14.0,49.0,22.0,27.0,26.0,38.0,9.0,35.0,12.0,1.0,,,,4.0,,,0.33,12,1,0.33,Medium
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,45.0,0.0,31.0,2.0,20.0,14.0,3.0,11.0,21.0,2.0,19.0,10.0,10.0,,,,1.0,,,0.45,10,10,0.45,Medium
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.findDomainBounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,0.0,11.0,3.0,7.0,10.0,5.0,4.0,6.0,3.0,4.0,2.0,1.0,,,,1.0,,,0.91,2,1,0.91,Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.findRangeBounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,0.0,11.0,3.0,7.0,10.0,5.0,4.0,6.0,3.0,4.0,2.0,1.0,,,,1.0,,,0.91,2,1,0.91,Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.getDrawOutlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.getGuideLinePaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.getGuideLineStroke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Protected Method,org.jfree.chart.renderer.xy.XYShapeRenderer.getPaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,29.0,0.0,17.0,4.0,10.0,12.0,5.0,6.0,9.0,3.0,7.0,3.0,1.0,,,,2.0,,,0.71,3,1,0.71,Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.getPaintScale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.getPassCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.getUseFillPaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,3.0,1.0,1.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,4.33,1,1,4.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.getUseOutlinePaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.isGuideLinesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,0.0,3.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.0,1,1,3.0,Very Low
Private Method,org.jfree.chart.renderer.xy.XYShapeRenderer.readObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,0.0,6.0,2.0,3.0,8.0,5.0,3.0,4.0,1.0,3.0,1.0,1.0,,,,0.0,,,1.33,1,1,1.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.setDrawOutlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,0.0,4.0,1.0,2.0,12.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,3.0,1,1,3.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.setGuideLinePaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,0.0,7.0,1.0,4.0,8.0,2.0,3.0,5.0,1.0,4.0,2.0,1.0,,,,1.0,,,1.14,2,1,1.14,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.setGuideLineStroke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,0.0,7.0,1.0,4.0,8.0,2.0,3.0,5.0,1.0,4.0,2.0,1.0,,,,1.0,,,1.14,2,1,1.14,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.setGuideLinesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,4.0,1.0,2.0,9.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.25,1,1,2.25,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.setPaintScale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,0.0,7.0,1.0,4.0,8.0,3.0,3.0,5.0,1.0,4.0,2.0,1.0,,,,1.0,,,1.14,2,1,1.14,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.setUseFillPaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,4.0,1.0,2.0,9.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.25,1,1,2.25,Very Low
Public Method,org.jfree.chart.renderer.xy.XYShapeRenderer.setUseOutlinePaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,4.0,1.0,2.0,9.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.25,1,1,2.25,Very Low
Private Method,org.jfree.chart.renderer.xy.XYShapeRenderer.writeObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12.0,0.0,5.0,1.0,3.0,7.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,,,,0.0,,,1.4,1,1,1.4,Very Low
Public Method,org.jfree.chart.renderer.xy.XYSplineRenderer.ControlPoint.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,21.0,0.0,14.0,2.0,9.0,8.0,1.0,6.0,9.0,2.0,7.0,4.0,4.0,,,,1.0,,,0.57,4,4,0.57,Medium
Protected Method,org.jfree.chart.renderer.xy.XYSplineRenderer.drawPrimaryLineAsPath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,122.0,9.0,82.0,30.0,62.0,34.0,18.0,58.0,69.0,31.0,49.0,13.0,1.0,,,,5.0,,,0.41,13,1,0.41,Medium
Public Method,org.jfree.chart.renderer.xy.XYSplineRenderer.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,20.0,0.0,13.0,2.0,8.0,7.0,2.0,5.0,9.0,2.0,7.0,4.0,4.0,,,,1.0,,,0.54,4,4,0.54,Medium
Public Method,org.jfree.chart.renderer.xy.XYSplineRenderer.getPrecision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYSplineRenderer.initialise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,25.0,1.0,8.0,3.0,5.0,16.0,5.0,5.0,6.0,2.0,5.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYSplineRenderer.setPrecision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,0.0,7.0,1.0,4.0,8.0,2.0,3.0,5.0,1.0,4.0,2.0,1.0,,,,1.0,,,1.14,2,1,1.14,Very Low
Private Method,org.jfree.chart.renderer.xy.XYSplineRenderer.solveTridiag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,22.0,0.0,13.0,3.0,7.0,9.0,3.0,10.0,13.0,2.0,11.0,3.0,1.0,,,,1.0,,,0.69,3,1,0.69,Medium
Public Method,org.jfree.chart.renderer.xy.XYStepAreaRenderer.clone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYStepAreaRenderer.drawItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,193.0,26.0,127.0,30.0,95.0,40.0,32.0,58.0,82.0,22.0,76.0,27.0,1.0,,,,3.0,,,0.31,27,1,0.31,Medium
Public Method,org.jfree.chart.renderer.xy.XYStepAreaRenderer.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,32.0,0.0,25.0,2.0,16.0,7.0,2.0,9.0,17.0,2.0,15.0,8.0,8.0,,,,1.0,,,0.28,8,8,0.28,High
Public Method,org.jfree.chart.renderer.xy.XYStepAreaRenderer.getPlotArea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYStepAreaRenderer.getRangeBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,0.0,3.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.0,1,1,3.0,Very Low
Public Method,org.jfree.chart.renderer.xy.XYStepAreaRenderer.getShapesVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.chart.renderer.xy.XYStepAreaRenderer.initialise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,28.0,3.0,10.0,7.0,4.0,15.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,,,,0.0,,,1.5,1,1,1.5,Very Low
Public Method,org.jfree.chart.renderer.xy.XYStepAreaRenderer.isOutline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
