Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,Essential,MaxCyclomatic,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumEssential
Public Class,org.jfree.chart.ui.ProjectInfo,16.0,1.0,9.0,6.0,1.0,1.0,,,,,1.0,6.0,6.0,1.0,,0.0,0.0,,,,9.0,3.0,9.0,35.0,0.0,0.0,0.0,9.0,,166.0,19.0,90.0,24.0,55.0,57.0,,54.0,68.0,19.0,53.0,,,5.0,1.0,3.0,2.0,67.0,63.0,0.63,13,9
Public Class,org.jfree.chart.ui.StrokeChooserPanel,13.0,0.0,7.0,6.0,1.0,1.0,,,,,1.0,5.0,5.0,0.0,,0.0,0.0,,,,3.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,,52.0,6.0,23.0,6.0,12.0,23.0,,11.0,16.0,7.0,10.0,,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3,3
Anonymous Class,org.jfree.chart.ui.StrokeChooserPanel.StrokeChooserPanel.(Anon_1),3.0,0.0,3.0,0.0,1.0,1.0,,,,,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,4.0,0.0,4.0,0.0,3.0,0.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1
Public Class,org.jfree.chart.ui.StrokeSample,16.0,1.0,8.0,6.0,1.0,1.0,,,,,2.0,15.0,15.0,0.0,,0.0,0.0,,,,6.0,2.0,6.0,6.0,0.0,0.0,0.0,6.0,,111.0,15.0,53.0,23.0,33.0,43.0,,31.0,40.0,22.0,27.0,,,2.0,1.0,2.0,1.0,50.0,42.0,0.81,8,6
Public Interface,org.jfree.chart.urls.CategoryURLGenerator,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2.0,2.0,2.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,19.0,2.0,4.0,3.0,0.0,13.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0,0
Public Class,org.jfree.chart.urls.CustomCategoryURLGenerator,16.0,0.0,9.0,7.0,3.0,2.0,,,,,5.0,5.0,5.0,0.0,,0.0,0.0,,,,8.0,1.0,8.0,8.0,0.0,0.0,0.0,8.0,,145.0,11.0,78.0,23.0,45.0,56.0,,34.0,57.0,23.0,42.0,,,10.0,10.0,1.0,4.0,38.0,13.0,0.72,22,17
Public Class,org.jfree.chart.urls.CustomPieURLGenerator,19.0,1.0,10.0,8.0,3.0,2.0,,,,,5.0,9.0,9.0,0.0,,0.0,1.0,,,,8.0,1.0,8.0,8.0,0.0,0.0,0.0,8.0,,169.0,17.0,81.0,24.0,43.0,71.0,,44.0,62.0,26.0,42.0,,,8.0,8.0,1.0,4.0,13.0,0.0,0.88,20,15
Public Class,org.jfree.chart.urls.CustomXYURLGenerator,16.0,0.0,9.0,7.0,3.0,2.0,,,,,5.0,5.0,5.0,0.0,,0.0,1.0,,,,8.0,1.0,8.0,8.0,0.0,0.0,0.0,8.0,,152.0,14.0,80.0,23.0,46.0,58.0,,35.0,58.0,24.0,42.0,,,10.0,10.0,1.0,4.0,38.0,13.0,0.72,22,17
Public Interface,org.jfree.chart.urls.PieURLGenerator,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,3.0,3.0,2.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,16.0,2.0,3.0,2.0,0.0,11.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0,0
Public Class,org.jfree.chart.urls.StandardCategoryURLGenerator,21.0,1.0,14.0,6.0,4.0,2.0,,,,,3.0,8.0,8.0,0.0,,0.0,1.0,,,,6.0,3.0,6.0,6.0,0.0,0.0,0.0,6.0,,152.0,14.0,92.0,23.0,60.0,46.0,,39.0,57.0,19.0,41.0,,,6.0,6.0,1.0,1.0,28.0,28.0,0.5,21,11
Public Class,org.jfree.chart.urls.StandardPieURLGenerator,18.0,0.0,11.0,7.0,3.0,2.0,,,,,3.0,7.0,7.0,0.0,,0.0,1.0,,,,6.0,3.0,6.0,6.0,0.0,0.0,0.0,6.0,,129.0,10.0,72.0,18.0,42.0,47.0,,27.0,44.0,14.0,30.0,,,6.0,6.0,1.0,1.0,50.0,0.0,0.65,16,11
Public Class,org.jfree.chart.urls.StandardXYURLGenerator,18.0,0.0,11.0,8.0,3.0,2.0,,,,,3.0,4.0,4.0,1.0,,0.0,4.0,,,,5.0,3.0,5.0,5.0,0.0,0.0,0.0,5.0,,123.0,13.0,62.0,18.0,37.0,48.0,,27.0,41.0,16.0,26.0,,,6.0,6.0,1.0,1.0,40.0,0.0,0.77,14,10
Public Class,org.jfree.chart.urls.StandardXYZURLGenerator,12.0,0.0,3.0,9.0,1.0,1.0,,,,,2.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,,20.0,2.0,6.0,3.0,1.0,12.0,,1.0,3.0,2.0,1.0,,,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1,1
Public Class,org.jfree.chart.urls.TimeSeriesURLGenerator,19.0,1.0,11.0,7.0,3.0,2.0,,,,,3.0,9.0,9.0,0.0,,0.0,1.0,,,,8.0,4.0,8.0,8.0,0.0,0.0,0.0,8.0,,178.0,18.0,94.0,23.0,60.0,66.0,,43.0,65.0,22.0,48.0,,,7.0,7.0,1.0,2.0,50.0,50.0,0.7,23,14
Public Interface,org.jfree.chart.urls.XYURLGenerator,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2.0,2.0,4.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,16.0,2.0,3.0,2.0,0.0,11.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0,0
Public Interface,org.jfree.chart.urls.XYZURLGenerator,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,2.0,1.0,,0.0,0.0,,,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,,15.0,2.0,3.0,2.0,0.0,10.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,3.33,0,0
Public Class,org.jfree.chart.util.AbstractObjectList,16.0,1.0,9.0,6.0,2.0,2.0,,,,,3.0,9.0,9.0,5.0,,0.0,2.0,,,,13.0,3.0,13.0,13.0,0.0,2.0,6.0,5.0,,242.0,29.0,123.0,32.0,73.0,90.0,,61.0,93.0,34.0,66.0,,,6.0,6.0,1.0,3.0,59.0,33.0,0.73,31,20
Public Final Class,org.jfree.chart.util.Align,25.0,5.0,14.0,6.0,4.0,1.0,,,,,1.0,1.0,1.0,0.0,,1.0,20.0,,,,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,,117.0,32.0,50.0,27.0,38.0,35.0,,32.0,41.0,27.0,18.0,,,7.0,1.0,1.0,1.0,0.0,0.0,0.7,8,2
Public Class,org.jfree.chart.util.ApplicationFrame,9.0,0.0,3.0,6.0,1.0,1.0,,,,,2.0,2.0,2.0,3.0,,0.0,0.0,,,,8.0,0.0,8.0,8.0,0.0,0.0,0.0,8.0,,85.0,9.0,24.0,9.0,5.0,52.0,,4.0,14.0,9.0,5.0,,,2.0,1.0,2.0,1.0,0.0,0.0,2.17,9,8
Public Class,org.jfree.chart.util.ArrayUtilities,25.0,1.0,16.0,8.0,5.0,5.0,,,,,1.0,2.0,2.0,0.0,,5.0,0.0,,,,1.0,0.0,6.0,6.0,0.0,1.0,0.0,5.0,,160.0,14.0,98.0,17.0,58.0,48.0,,45.0,77.0,22.0,57.0,,,10.0,10.0,1.0,4.0,0.0,0.0,0.49,31,29
Public Class,org.jfree.chart.util.AttributedStringUtilities,26.0,0.0,18.0,8.0,5.0,5.0,,,,,1.0,4.0,4.0,0.0,,1.0,0.0,,,,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,,59.0,3.0,38.0,12.0,25.0,18.0,,20.0,30.0,13.0,25.0,,,8.0,8.0,1.0,3.0,0.0,0.0,0.47,9,9
Public Class,org.jfree.chart.util.BooleanList,9.0,0.0,3.0,6.0,1.0,1.0,,,,,1.0,1.0,1.0,0.0,,0.0,1.0,,,,5.0,0.0,5.0,18.0,0.0,0.0,0.0,5.0,,59.0,6.0,20.0,7.0,7.0,33.0,,6.0,13.0,7.0,6.0,,,2.0,1.0,2.0,1.0,0.0,0.0,1.65,6,5
Public Class,org.jfree.chart.util.DefaultShadowGenerator,18.0,1.0,11.0,6.0,2.0,2.0,,,,,3.0,6.0,6.0,0.0,,0.0,0.0,,,,13.0,5.0,13.0,13.0,0.0,0.0,1.0,12.0,,276.0,38.0,145.0,44.0,94.0,93.0,,93.0,123.0,48.0,82.0,,,9.0,8.0,1.0,3.0,54.0,43.0,0.64,29,20
Public Final Class,org.jfree.chart.util.GradientPaintTransformType,14.0,1.0,8.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,5.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,107.0,15.0,53.0,21.0,29.0,39.0,,20.0,33.0,14.0,23.0,,,5.0,4.0,1.0,1.0,20.0,0.0,0.74,12,8
Public Interface,org.jfree.chart.util.GradientPaintTransformer,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2.0,2.0,1.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,15.0,2.0,3.0,2.0,0.0,10.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0,0
Public Class,org.jfree.chart.util.HashUtilities,16.0,0.0,6.0,11.0,2.0,1.0,,,,,1.0,5.0,5.0,0.0,,10.0,0.0,,,,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,182.0,11.0,61.0,20.0,33.0,110.0,,31.0,46.0,21.0,30.0,,,3.0,1.0,1.0,1.0,0.0,0.0,1.8,19,10
Public Class,org.jfree.chart.util.HexNumberFormat,12.0,1.0,5.0,7.0,1.0,1.0,,,,,1.0,5.0,5.0,0.0,,0.0,4.0,,,,7.0,1.0,7.0,7.0,0.0,0.0,0.0,7.0,,113.0,17.0,39.0,18.0,20.0,58.0,,21.0,30.0,17.0,16.0,,,3.0,1.0,2.0,1.0,43.0,14.0,1.49,9,7
Public Final Class,org.jfree.chart.util.HorizontalAlignment,13.0,0.0,7.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,4.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,93.0,10.0,44.0,16.0,23.0,39.0,,18.0,30.0,13.0,20.0,,,4.0,4.0,1.0,1.0,20.0,0.0,0.89,11,8
Public Final Class,org.jfree.chart.util.Layer,13.0,1.0,6.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,3.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,89.0,14.0,38.0,12.0,20.0,37.0,,16.0,27.0,12.0,17.0,,,4.0,4.0,1.0,1.0,20.0,0.0,0.97,10,8
Public Final Class,org.jfree.chart.util.LengthAdjustmentType,13.0,0.0,7.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,4.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,94.0,11.0,44.0,15.0,22.0,39.0,,17.0,29.0,12.0,20.0,,,4.0,4.0,1.0,1.0,20.0,0.0,0.89,11,11
Public Class,org.jfree.chart.util.LineUtilities,89.0,6.0,67.0,17.0,13.0,3.0,,,,,1.0,2.0,2.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,97.0,7.0,69.0,14.0,53.0,22.0,,33.0,47.0,14.0,43.0,,,13.0,3.0,1.0,3.0,0.0,0.0,0.32,13,3
Public Class,org.jfree.chart.util.LogFormat,15.0,0.0,8.0,8.0,2.0,2.0,,,,,1.0,7.0,7.0,0.0,,0.0,0.0,,,,11.0,6.0,11.0,11.0,0.0,1.0,0.0,10.0,,212.0,18.0,93.0,25.0,49.0,102.0,,42.0,66.0,22.0,48.0,,,8.0,8.0,2.0,1.0,68.0,50.0,1.1,23,18
Public Class,org.jfree.chart.util.NumberCellRenderer,21.0,1.0,12.0,9.0,2.0,1.0,,,,,1.0,4.0,4.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,50.0,4.0,25.0,6.0,13.0,21.0,,9.0,14.0,4.0,11.0,,,3.0,1.0,2.0,1.0,0.0,0.0,0.84,4,2
Public Class,org.jfree.chart.util.ObjectList,9.0,0.0,3.0,6.0,1.0,1.0,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,,,5.0,0.0,5.0,18.0,0.0,0.0,0.0,5.0,,63.0,7.0,16.0,6.0,4.0,40.0,,4.0,10.0,6.0,4.0,,,1.0,1.0,2.0,0.0,0.0,0.0,2.5,5,5
Public Final Class,org.jfree.chart.util.ObjectUtilities,20.0,0.0,12.0,8.0,3.0,2.0,,,,,1.0,21.0,21.0,0.0,,18.0,4.0,,,,1.0,0.0,19.0,19.0,0.0,3.0,0.0,16.0,,422.0,30.0,227.0,62.0,130.0,165.0,,83.0,135.0,50.0,108.0,,,7.0,6.0,1.0,3.0,84.0,47.0,0.73,54,43
Public Class,org.jfree.chart.util.PaintList,17.0,1.0,10.0,7.0,3.0,2.0,,,,,1.0,8.0,8.0,0.0,,0.0,0.0,,,,7.0,0.0,7.0,20.0,0.0,2.0,0.0,5.0,,131.0,12.0,70.0,17.0,40.0,49.0,,33.0,53.0,19.0,40.0,,,6.0,6.0,2.0,3.0,0.0,0.0,0.7,19,12
Public Class,org.jfree.chart.util.PaintMap,15.0,0.0,8.0,7.0,2.0,2.0,,,,,3.0,14.0,14.0,0.0,,0.0,1.0,,,,9.0,1.0,9.0,9.0,0.0,2.0,0.0,7.0,,165.0,12.0,74.0,26.0,43.0,79.0,,37.0,56.0,26.0,42.0,,,6.0,6.0,1.0,2.0,11.0,11.0,1.07,18,14
Public Class,org.jfree.chart.util.PaintUtilities,29.0,2.0,19.0,9.0,4.0,4.0,,,,,1.0,9.0,9.0,0.0,,3.0,0.0,,,,1.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,,125.0,11.0,76.0,16.0,48.0,38.0,,29.0,46.0,18.0,35.0,,,7.0,6.0,1.0,5.0,0.0,0.0,0.5,16,14
Public Interface,org.jfree.chart.util.PublicCloneable,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,136.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,13.0,2.0,3.0,2.0,0.0,8.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,2.67,0,0
Public Final Class,org.jfree.chart.util.RectangleAnchor,27.0,0.0,20.0,7.0,5.0,1.0,,,,,2.0,7.0,7.0,0.0,,2.0,10.0,,,,5.0,1.0,7.0,7.0,0.0,2.0,0.0,5.0,,246.0,21.0,160.0,38.0,101.0,65.0,,54.0,92.0,25.0,79.0,,,10.0,4.0,1.0,1.0,43.0,29.0,0.41,37,10
Public Final Class,org.jfree.chart.util.RectangleEdge,16.0,0.0,9.0,7.0,3.0,1.0,,,,,2.0,3.0,3.0,0.0,,4.0,5.0,,,,5.0,1.0,9.0,9.0,0.0,2.0,0.0,7.0,,177.0,19.0,88.0,25.0,52.0,70.0,,34.0,59.0,20.0,43.0,,,5.0,4.0,1.0,1.0,56.0,44.0,0.8,24,12
Public Class,org.jfree.chart.util.RectangleInsets,15.0,0.0,8.0,7.0,2.0,1.0,,,,,2.0,6.0,6.0,0.0,,0.0,2.0,,,,29.0,5.0,29.0,29.0,0.0,0.0,0.0,29.0,,502.0,37.0,251.0,77.0,151.0,214.0,,117.0,174.0,70.0,119.0,,,8.0,8.0,1.0,1.0,70.0,34.0,0.85,61,36
Public Class,org.jfree.chart.util.RefineryUtilities,17.0,1.0,8.0,7.0,1.0,1.0,,,,,1.0,23.0,23.0,0.0,,11.0,0.0,,,,1.0,0.0,12.0,12.0,0.0,1.0,0.0,11.0,,216.0,29.0,102.0,50.0,63.0,85.0,,54.0,71.0,43.0,51.0,,,3.0,1.0,1.0,2.0,0.0,0.0,0.83,16,12
Public Class,org.jfree.chart.util.RelativeDateFormat,16.0,0.0,8.0,7.0,2.0,2.0,,,,,1.0,10.0,10.0,0.0,,1.0,2.0,,,,28.0,12.0,29.0,29.0,0.0,0.0,0.0,29.0,,572.0,50.0,256.0,58.0,154.0,266.0,,135.0,192.0,57.0,140.0,,,16.0,16.0,2.0,1.0,84.0,77.0,1.04,56,44
Public Class,org.jfree.chart.util.ResourceBundleWrapper,17.0,0.0,7.0,10.0,2.0,1.0,,,,,1.0,8.0,8.0,0.0,,4.0,1.0,,,,1.0,0.0,5.0,5.0,0.0,1.0,0.0,4.0,,122.0,9.0,40.0,13.0,18.0,73.0,,13.0,23.0,11.0,15.0,,,3.0,1.0,1.0,2.0,40.0,40.0,1.82,9,5
Public Final Class,org.jfree.chart.util.Rotation,13.0,1.0,6.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,3.0,,,,6.0,2.0,6.0,6.0,0.0,2.0,0.0,4.0,,108.0,14.0,44.0,16.0,22.0,50.0,,19.0,31.0,14.0,20.0,,,4.0,4.0,1.0,1.0,50.0,42.0,1.14,11,11
Public Class,org.jfree.chart.util.SerialUtilities,38.0,1.0,26.0,11.0,5.0,1.0,,,,,1.0,39.0,39.0,0.0,,13.0,0.0,,,,1.0,0.0,14.0,14.0,0.0,1.0,0.0,13.0,,551.0,34.0,366.0,103.0,266.0,154.0,,203.0,265.0,92.0,232.0,,,15.0,1.0,1.0,4.0,0.0,0.0,0.42,65,14
Public Interface,org.jfree.chart.util.ShadowGenerator,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,29.0,4.0,5.0,4.0,0.0,20.0,,3.0,4.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0
Public Class,org.jfree.chart.util.ShapeList,14.0,1.0,7.0,7.0,2.0,2.0,,,,,1.0,8.0,8.0,0.0,,0.0,0.0,,,,8.0,0.0,8.0,21.0,0.0,2.0,0.0,6.0,,129.0,15.0,59.0,16.0,31.0,55.0,,28.0,45.0,18.0,32.0,,,5.0,5.0,2.0,2.0,0.0,0.0,0.93,16,12
Public Class,org.jfree.chart.util.ShapeUtilities,26.0,1.0,16.0,10.0,3.0,2.0,,,,,1.0,18.0,18.0,0.0,,22.0,1.0,,,,1.0,0.0,23.0,23.0,0.0,1.0,0.0,22.0,,632.0,41.0,360.0,88.0,252.0,232.0,,185.0,258.0,77.0,229.0,,,13.0,8.0,1.0,3.0,0.0,0.0,0.64,72,57
Public Class,org.jfree.chart.util.Size2D,10.0,0.0,5.0,5.0,1.0,1.0,,,,,4.0,2.0,2.0,0.0,,0.0,1.0,,,,9.0,2.0,9.0,9.0,0.0,0.0,0.0,9.0,,117.0,13.0,46.0,14.0,20.0,58.0,,18.0,32.0,14.0,18.0,,,5.0,5.0,1.0,1.0,44.0,33.0,1.26,13,13
Public Final Class,org.jfree.chart.util.SortOrder,13.0,1.0,6.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,3.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,87.0,12.0,38.0,13.0,21.0,37.0,,15.0,26.0,11.0,17.0,,,4.0,4.0,1.0,1.0,20.0,0.0,0.97,10,10
Public Class,org.jfree.chart.util.StandardGradientPaintTransformer,16.0,0.0,9.0,6.0,2.0,1.0,,,,,5.0,6.0,6.0,0.0,,0.0,1.0,,,,7.0,1.0,7.0,7.0,0.0,0.0,0.0,7.0,,131.0,13.0,68.0,16.0,40.0,50.0,,20.0,36.0,13.0,24.0,,,5.0,4.0,1.0,1.0,29.0,14.0,0.74,16,10
Public Class,org.jfree.chart.util.StringUtilities,13.0,0.0,6.0,7.0,2.0,1.0,,,,,1.0,2.0,2.0,0.0,,3.0,0.0,,,,1.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,,61.0,6.0,25.0,5.0,11.0,30.0,,6.0,14.0,5.0,9.0,,,2.0,1.0,1.0,1.0,0.0,0.0,1.2,7,4
Public Class,org.jfree.chart.util.StrokeList,14.0,1.0,7.0,6.0,2.0,1.0,,,,,1.0,7.0,7.0,0.0,,0.0,0.0,,,,8.0,0.0,8.0,21.0,0.0,2.0,0.0,6.0,,127.0,18.0,55.0,14.0,28.0,54.0,,24.0,40.0,15.0,29.0,,,4.0,4.0,2.0,2.0,0.0,0.0,0.98,15,11
Public Class,org.jfree.chart.util.StrokeMap,15.0,0.0,8.0,7.0,2.0,2.0,,,,,3.0,14.0,14.0,0.0,,0.0,1.0,,,,9.0,1.0,9.0,9.0,0.0,2.0,0.0,7.0,,162.0,12.0,74.0,26.0,43.0,76.0,,37.0,56.0,26.0,42.0,,,6.0,6.0,1.0,2.0,11.0,11.0,1.03,18,14
Public Final Class,org.jfree.chart.util.TableOrder,12.0,0.0,6.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,3.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,83.0,9.0,37.0,12.0,19.0,37.0,,15.0,26.0,11.0,17.0,,,4.0,4.0,1.0,1.0,20.0,0.0,1.0,10,10
Public Final Class,org.jfree.chart.util.UnitType,12.0,0.0,6.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,3.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,84.0,10.0,37.0,11.0,19.0,37.0,,15.0,26.0,11.0,17.0,,,4.0,4.0,1.0,1.0,20.0,0.0,1.0,10,10
Public Final Class,org.jfree.chart.util.VerticalAlignment,13.0,0.0,7.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,4.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,97.0,12.0,46.0,15.0,23.0,40.0,,17.0,29.0,12.0,20.0,,,4.0,4.0,1.0,1.0,20.0,0.0,0.87,11,11
Public Final Class,org.jfree.chart.util.XYCoordinateType,14.0,0.0,8.0,6.0,3.0,3.0,,,,,2.0,2.0,2.0,0.0,,0.0,3.0,,,,4.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,,87.0,9.0,40.0,13.0,20.0,38.0,,15.0,26.0,10.0,19.0,,,4.0,4.0,1.0,1.0,25.0,0.0,0.95,10,10
Public Class,org.jfree.data.ComparableObjectItem,15.0,1.0,7.0,8.0,2.0,2.0,,,,,4.0,3.0,3.0,5.0,,0.0,1.0,,,,8.0,2.0,8.0,8.0,0.0,0.0,3.0,5.0,,144.0,17.0,58.0,17.0,28.0,69.0,,25.0,40.0,16.0,24.0,,,5.0,5.0,1.0,1.0,38.0,38.0,1.19,15,12
Public Class,org.jfree.data.ComparableObjectSeries,18.0,0.0,9.0,8.0,3.0,2.0,,,,,3.0,8.0,8.0,6.0,,0.0,0.0,,,,20.0,4.0,20.0,40.0,0.0,0.0,8.0,12.0,,397.0,28.0,192.0,45.0,111.0,177.0,,80.0,129.0,43.0,100.0,,,11.0,8.0,2.0,4.0,68.0,46.0,0.92,50,30
Public Abstract Class,org.jfree.data.DataUtilities,25.0,0.0,15.0,10.0,4.0,2.0,,,,,1.0,8.0,8.0,0.0,,9.0,0.0,,,,0.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,,244.0,10.0,140.0,36.0,87.0,95.0,,76.0,117.0,44.0,84.0,,,6.0,6.0,1.0,3.0,0.0,0.0,0.68,40,14
Public Class,org.jfree.data.DefaultKeyedValue,12.0,0.0,6.0,6.0,2.0,2.0,,,,,5.0,5.0,5.0,0.0,,0.0,1.0,,,,8.0,2.0,8.0,8.0,0.0,0.0,0.0,8.0,,122.0,13.0,52.0,16.0,25.0,57.0,,22.0,36.0,15.0,22.0,,,6.0,5.0,1.0,1.0,31.0,31.0,1.1,16,12
Public Class,org.jfree.data.DefaultKeyedValues,16.0,0.0,8.0,7.0,2.0,1.0,,,,,5.0,16.0,16.0,0.0,,0.0,1.0,,,,22.0,3.0,22.0,22.0,0.0,1.0,0.0,21.0,,396.0,35.0,189.0,51.0,114.0,173.0,,98.0,144.0,54.0,106.0,,,9.0,9.0,1.0,3.0,58.0,35.0,0.92,46,30
Public Class,org.jfree.data.DefaultKeyedValues2D,20.0,1.0,11.0,9.0,3.0,2.0,,,,,5.0,11.0,11.0,0.0,,0.0,1.0,,,,23.0,4.0,23.0,23.0,0.0,0.0,0.0,23.0,,514.0,45.0,252.0,60.0,150.0,217.0,,118.0,180.0,61.0,144.0,,,13.0,13.0,1.0,4.0,60.0,39.0,0.86,62,39
Public Interface,org.jfree.data.DomainInfo,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,8.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,33.0,4.0,5.0,4.0,0.0,24.0,,3.0,4.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0,0
Public Final Class,org.jfree.data.DomainOrder,13.0,0.0,7.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,4.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,93.0,12.0,43.0,14.0,22.0,38.0,,17.0,29.0,12.0,20.0,,,4.0,4.0,1.0,1.0,20.0,0.0,0.88,11,11
Public Class,org.jfree.data.KeyToGroupMap,20.0,0.0,13.0,7.0,3.0,1.0,,,,,4.0,15.0,15.0,0.0,,2.0,1.0,,,,10.0,3.0,12.0,12.0,0.0,2.0,0.0,10.0,,265.0,17.0,158.0,37.0,95.0,90.0,,64.0,105.0,36.0,83.0,,,8.0,5.0,1.0,3.0,47.0,39.0,0.57,40,16
Public Class,org.jfree.data.KeyedObject,13.0,1.0,6.0,6.0,2.0,2.0,,,,,4.0,3.0,3.0,0.0,,0.0,1.0,,,,6.0,2.0,6.0,6.0,0.0,0.0,0.0,6.0,,100.0,14.0,42.0,13.0,21.0,44.0,,18.0,30.0,13.0,18.0,,,5.0,5.0,1.0,1.0,33.0,33.0,1.05,11,10
Public Class,org.jfree.data.KeyedObjectComparator,24.0,1.0,16.0,7.0,4.0,4.0,,,,,2.0,5.0,5.0,0.0,,0.0,0.0,,,,4.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,,111.0,10.0,69.0,14.0,40.0,32.0,,26.0,44.0,13.0,33.0,,,13.0,11.0,1.0,2.0,25.0,25.0,0.46,17,14
